max_depth,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,presort,accuracy
"[None, 2, 10, 20, 50]","['best', 'random']","[2, 10, 100]","[1, 10, 100]","[0.0, 0.1, 0.5, 0.3]","[None, 'auto', 'sqrt', 'log2', 1, 5, 10, 0.1, 0.5, 0.8]","[None, 2, 20, 40]","[0.0, 1e-05, 1e-06, 1e-07]","[False, True]",prediction
10,best,2,100,0.1,5,,1e-06,True,0.7837078651685391
2,random,2,10,0.1,0.5,2,0.0,True,0.7837078651685391
,best,2,100,0.0,0.5,,0.0,False,0.7837078651685391
10,random,100,100,0.30000000000000004,10,2,1e-05,True,0.7837078651685391
10,random,10,1,0.30000000000000004,0.5,20,0.0,False,0.7837078651685391
10,random,100,100,0.0,0.8,20,1e-06,True,0.7837078651685391
20,random,100,1,0.1,0.8,,0.0,False,0.7837078651685391
,random,2,100,0.0,0.8,,1e-05,False,0.7837078651685391
,random,100,100,0.30000000000000004,0.8,,0.0,False,0.7837078651685391
,random,100,100,0.1,,20,1e-06,True,0.7837078651685391
10,random,2,100,0.1,10,20,1e-06,True,0.7837078651685391
2,random,100,10,0.30000000000000004,,40,1e-06,True,0.7837078651685391
,random,100,10,0.30000000000000004,0.5,40,1e-05,False,0.7837078651685391
20,best,100,100,0.0,5,20,1e-05,False,0.7837078651685391
2,random,10,100,0.1,0.8,20,1e-05,True,0.7837078651685391
50,random,2,100,0.30000000000000004,0.8,2,1e-06,True,0.7837078651685391
,random,100,100,0.1,10,40,1e-05,False,0.7837078651685391
,best,2,100,0.0,5,2,1e-07,True,0.7837078651685391
2,random,10,100,0.0,10,2,0.0,False,0.7837078651685391
50,random,100,10,0.1,,2,0.0,False,0.7837078651685391
,best,10,100,0.0,0.5,,1e-07,True,0.7837078651685391
20,best,10,10,0.30000000000000004,0.5,,1e-05,False,0.7837078651685391
10,random,100,1,0.30000000000000004,10,2,1e-06,True,0.7837078651685391
10,best,10,100,0.0,5,2,1e-07,True,0.7837078651685391
20,best,100,100,0.0,0.5,20,0.0,False,0.7837078651685391
10,random,100,100,0.0,,20,1e-05,True,0.7837078651685391
10,random,100,100,0.0,0.8,40,0.0,True,0.7837078651685391
2,random,10,100,0.30000000000000004,0.8,2,1e-05,True,0.7837078651685391
20,best,100,100,0.0,0.5,2,0.0,True,0.7837078651685391
20,random,10,100,0.1,10,20,1e-07,False,0.7837078651685391
2,random,2,1,0.1,,40,1e-06,False,0.7837078651685391
50,best,2,100,0.1,5,20,1e-05,False,0.7837078651685391
,random,10,10,0.30000000000000004,0.8,,0.0,False,0.7837078651685391
20,best,10,10,0.30000000000000004,0.5,2,1e-05,False,0.7837078651685391
20,random,100,1,0.1,0.8,,1e-05,False,0.7837078651685391
20,random,100,100,0.30000000000000004,,2,1e-07,False,0.7837078651685391
10,best,100,100,0.1,5,20,1e-07,False,0.7837078651685391
50,best,10,1,0.30000000000000004,5,,1e-06,False,0.7837078651685391
20,random,2,100,0.0,0.8,,0.0,False,0.7837078651685391
,random,10,100,0.30000000000000004,0.8,,0.0,False,0.7837078651685391
,random,10,1,0.30000000000000004,0.8,20,1e-07,True,0.7837078651685391
20,random,10,1,0.30000000000000004,0.5,20,0.0,False,0.7837078651685391
20,random,2,1,0.30000000000000004,0.5,40,1e-06,False,0.7837078651685391
50,best,10,10,0.30000000000000004,0.5,2,1e-05,True,0.7837078651685391
10,best,10,10,0.1,5,2,1e-06,True,0.7837078651685391
50,best,2,1,0.30000000000000004,5,40,1e-06,True,0.7837078651685391
20,random,100,10,0.30000000000000004,0.8,,0.0,True,0.7837078651685391
50,random,10,100,0.1,0.5,40,1e-06,False,0.7837078651685391
,best,100,1,0.30000000000000004,0.5,40,0.0,False,0.7837078651685391
20,best,10,1,0.30000000000000004,0.5,,0.0,False,0.7837078651685391
2,best,100,10,0.30000000000000004,5,20,1e-07,False,0.7837078651685391
,best,2,100,0.0,0.5,,1e-06,False,0.7837078651685391
2,random,10,10,0.1,10,,1e-05,False,0.7837078651685391
,random,2,1,0.0,0.8,2,1e-05,True,0.7837078651685391
50,random,100,100,0.0,,40,1e-07,False,0.7837078651685391
50,best,100,1,0.1,5,20,1e-07,True,0.7837078651685391
10,random,2,100,0.1,10,,1e-06,True,0.7837078651685391
50,random,10,10,0.0,0.5,2,1e-06,True,0.7837078651685391
50,random,2,100,0.0,10,2,0.0,False,0.7837078651685391
,random,100,10,0.30000000000000004,0.8,40,1e-06,False,0.7837078651685391
10,random,10,100,0.1,0.5,20,1e-05,False,0.7837078651685391
10,best,2,100,0.1,0.5,2,1e-06,False,0.7837078651685391
2,random,2,100,0.1,0.8,2,1e-05,True,0.7837078651685391
2,best,2,10,0.1,5,2,1e-07,False,0.7837078651685391
2,random,100,1,0.0,,20,0.0,True,0.7837078651685391
20,best,10,100,0.30000000000000004,5,2,1e-05,False,0.7837078651685391
50,random,10,1,0.0,0.8,2,1e-05,False,0.7837078651685391
50,random,100,10,0.1,0.8,20,1e-07,False,0.7837078651685391
20,random,2,100,0.1,10,40,0.0,False,0.7837078651685391
20,best,2,10,0.30000000000000004,5,2,1e-06,False,0.7837078651685391
50,random,100,10,0.30000000000000004,0.8,,1e-05,False,0.7837078651685391
10,best,2,100,0.30000000000000004,0.5,2,1e-07,True,0.7837078651685391
50,best,2,10,0.30000000000000004,5,2,1e-06,False,0.7837078651685391
,best,10,10,0.30000000000000004,0.5,40,1e-05,True,0.7837078651685391
2,best,10,100,0.1,5,20,1e-06,False,0.7837078651685391
2,random,100,1,0.0,,2,1e-05,False,0.7837078651685391
20,random,2,100,0.0,0.8,20,1e-06,False,0.7837078651685391
50,best,100,100,0.30000000000000004,5,20,0.0,True,0.7837078651685391
50,random,2,10,0.30000000000000004,,,0.0,False,0.7837078651685391
2,random,100,1,0.30000000000000004,,2,0.0,False,0.7837078651685391
10,random,2,10,0.30000000000000004,0.8,2,0.0,False,0.7837078651685391
50,best,10,100,0.1,0.5,40,0.0,False,0.7837078651685391
10,random,100,1,0.30000000000000004,0.5,40,1e-05,True,0.7837078651685391
50,random,10,1,0.30000000000000004,10,20,1e-07,False,0.7837078651685391
10,random,2,1,0.30000000000000004,0.8,20,1e-07,False,0.7837078651685391
2,random,2,1,0.30000000000000004,10,,1e-07,False,0.7837078651685391
20,best,10,100,0.1,0.5,2,1e-07,True,0.7837078651685391
,random,10,10,0.30000000000000004,,40,1e-05,True,0.7837078651685391
,random,10,10,0.1,10,40,1e-07,False,0.7837078651685391
2,random,2,10,0.30000000000000004,,20,0.0,True,0.7837078651685391
,random,2,100,0.0,0.8,40,1e-05,True,0.7837078651685391
,best,10,10,0.30000000000000004,5,2,1e-05,True,0.7837078651685391
20,random,10,100,0.0,10,20,0.0,True,0.7837078651685391
10,random,2,100,0.0,10,40,0.0,True,0.7837078651685391
50,best,100,10,0.30000000000000004,5,2,1e-05,True,0.7837078651685391
2,random,10,10,0.0,0.8,2,1e-06,True,0.7837078651685391
2,random,100,1,0.1,0.8,40,0.0,True,0.7837078651685391
,random,2,10,0.1,,2,0.0,True,0.7837078651685391
,random,2,100,0.30000000000000004,10,2,0.0,True,0.7837078651685391
2,random,10,1,0.1,10,2,0.0,False,0.7837078651685391
2,best,10,10,0.1,5,20,1e-07,True,0.7837078651685391
20,best,10,100,0.0,0.5,,0.0,False,0.7837078651685391
10,random,10,100,0.0,0.8,20,1e-07,True,0.7837078651685391
2,random,100,10,0.30000000000000004,0.5,20,0.0,True,0.7837078651685391
2,best,10,1,0.1,0.5,40,0.0,True,0.7837078651685391
50,random,2,10,0.0,,2,1e-07,True,0.7837078651685391
2,random,100,10,0.30000000000000004,0.5,20,1e-05,False,0.7837078651685391
2,best,2,1,0.30000000000000004,0.5,20,1e-07,False,0.7837078651685391
10,random,2,1,0.30000000000000004,,20,1e-06,False,0.7837078651685391
,random,10,10,0.30000000000000004,0.5,,1e-06,True,0.7837078651685391
50,best,2,100,0.0,5,40,1e-06,False,0.7837078651685391
50,random,2,1,0.30000000000000004,10,20,1e-06,False,0.7837078651685391
20,random,2,100,0.1,10,2,0.0,False,0.7837078651685391
10,best,10,1,0.1,0.5,2,0.0,True,0.7837078651685391
50,random,100,100,0.0,0.5,40,1e-06,False,0.7837078651685391
10,random,10,100,0.0,0.5,,1e-06,True,0.7837078651685391
2,random,10,1,0.0,10,2,1e-06,True,0.7837078651685391
50,best,100,100,0.30000000000000004,5,,1e-06,False,0.7837078651685391
50,random,10,100,0.0,0.5,40,1e-06,False,0.7837078651685391
2,best,2,1,0.1,0.5,20,1e-05,False,0.7837078651685391
50,best,100,100,0.30000000000000004,5,2,0.0,False,0.7837078651685391
,random,10,100,0.30000000000000004,0.8,2,1e-05,False,0.7837078651685391
50,best,2,10,0.0,5,,1e-06,False,0.7837078651685391
10,best,2,1,0.30000000000000004,5,40,1e-05,True,0.7837078651685391
10,best,10,100,0.0,5,20,0.0,True,0.7837078651685391
50,random,100,1,0.30000000000000004,0.8,40,1e-07,True,0.7837078651685391
,best,2,1,0.30000000000000004,0.5,,0.0,True,0.7837078651685391
2,random,10,100,0.30000000000000004,,,1e-05,True,0.7837078651685391
50,random,100,100,0.1,,20,0.0,False,0.7837078651685391
50,random,100,100,0.30000000000000004,10,40,1e-05,False,0.7837078651685391
,random,100,100,0.30000000000000004,10,40,1e-07,False,0.7837078651685391
10,random,100,100,0.30000000000000004,10,40,1e-05,False,0.7837078651685391
2,random,2,1,0.30000000000000004,,,1e-06,False,0.7837078651685391
,best,2,100,0.0,0.5,20,1e-07,False,0.7837078651685391
10,random,2,100,0.1,0.8,2,1e-07,True,0.7837078651685391
20,random,2,100,0.0,0.8,2,1e-05,False,0.7837078651685391
50,random,10,10,0.30000000000000004,10,20,1e-06,False,0.7837078651685391
10,best,100,10,0.0,0.5,2,1e-07,True,0.7837078651685391
2,random,2,10,0.1,10,40,1e-05,False,0.7837078651685391
,best,100,100,0.0,0.5,40,1e-05,False,0.7837078651685391
20,best,10,100,0.0,5,,1e-07,False,0.7837078651685391
20,random,10,10,0.1,0.5,,1e-06,False,0.7837078651685391
,best,10,10,0.30000000000000004,0.5,20,1e-06,False,0.7837078651685391
10,random,2,10,0.1,0.8,,1e-07,True,0.7837078651685391
50,random,100,100,0.1,0.8,,1e-07,False,0.7837078651685391
2,best,100,10,0.30000000000000004,5,40,1e-05,False,0.7837078651685391
50,random,10,100,0.1,10,40,1e-06,True,0.7837078651685391
20,random,100,10,0.1,10,20,0.0,True,0.7837078651685391
10,random,2,10,0.1,10,2,1e-07,False,0.7837078651685391
50,random,2,100,0.30000000000000004,0.5,,0.0,True,0.7837078651685391
2,random,2,10,0.0,0.8,,1e-06,False,0.7837078651685391
20,random,10,100,0.0,,20,1e-07,False,0.7837078651685391
,random,10,100,0.0,,,0.0,True,0.7837078651685391
50,best,100,100,0.1,0.5,20,1e-05,False,0.7837078651685391
50,random,100,100,0.1,0.8,2,1e-06,True,0.7837078651685391
10,random,100,1,0.30000000000000004,0.5,40,0.0,False,0.7837078651685391
,random,2,100,0.1,0.8,,0.0,True,0.7837078651685391
,random,10,10,0.1,0.8,,1e-05,False,0.7837078651685391
2,best,10,1,0.30000000000000004,5,,1e-05,True,0.7837078651685391
20,random,10,1,0.1,0.5,,1e-05,True,0.7837078651685391
50,random,100,10,0.1,10,40,1e-05,True,0.7837078651685391
10,random,100,100,0.1,10,2,1e-07,True,0.7837078651685391
2,random,2,10,0.1,,,0.0,False,0.7837078651685391
20,random,2,100,0.0,0.8,,1e-06,True,0.7837078651685391
20,random,100,10,0.1,0.8,20,1e-06,True,0.7837078651685391
2,random,10,10,0.1,0.8,20,1e-05,True,0.7837078651685391
,random,2,100,0.0,,,1e-05,False,0.7837078651685391
2,random,10,1,0.30000000000000004,0.5,2,1e-06,False,0.7837078651685391
,random,10,100,0.1,0.5,40,0.0,False,0.7837078651685391
2,random,100,10,0.0,,2,1e-06,False,0.7837078651685391
2,best,2,10,0.30000000000000004,5,2,1e-06,True,0.7837078651685391
50,random,100,1,0.30000000000000004,0.5,2,1e-05,True,0.7837078651685391
2,random,100,1,0.0,10,2,1e-06,False,0.7837078651685391
20,best,2,1,0.30000000000000004,5,2,1e-06,True,0.7837078651685391
50,random,10,100,0.0,,,1e-06,False,0.7837078651685391
20,best,10,10,0.30000000000000004,0.5,,1e-07,False,0.7837078651685391
,random,2,100,0.0,0.5,20,1e-05,False,0.7837078651685391
,random,100,100,0.0,0.5,20,1e-07,False,0.7837078651685391
20,random,10,100,0.0,0.5,40,0.0,True,0.7837078651685391
20,random,10,10,0.0,10,2,1e-06,False,0.7837078651685391
20,random,10,10,0.0,,2,0.0,True,0.7837078651685391
20,best,100,100,0.30000000000000004,5,2,1e-06,False,0.7837078651685391
,best,100,100,0.30000000000000004,0.5,2,1e-07,True,0.7837078651685391
,random,10,1,0.30000000000000004,10,2,1e-07,False,0.7837078651685391
,best,2,100,0.30000000000000004,5,20,1e-07,True,0.7837078651685391
50,random,10,10,0.1,0.8,,1e-07,True,0.7837078651685391
2,random,2,100,0.30000000000000004,0.5,20,1e-07,True,0.7837078651685391
,random,2,100,0.30000000000000004,0.5,,1e-06,False,0.7837078651685391
20,random,100,100,0.30000000000000004,10,2,1e-07,False,0.7837078651685391
50,random,2,100,0.30000000000000004,,20,0.0,True,0.7837078651685391
2,best,100,1,0.1,0.5,2,0.0,False,0.7837078651685391
,random,2,1,0.1,0.5,,1e-07,True,0.7837078651685391
50,best,100,100,0.1,0.5,20,1e-07,False,0.7837078651685391
20,best,100,1,0.30000000000000004,0.5,2,0.0,False,0.7837078651685391
,random,2,10,0.30000000000000004,,40,1e-05,True,0.7837078651685391
2,best,100,100,0.0,0.5,40,1e-07,False,0.7837078651685391
2,random,100,1,0.30000000000000004,0.8,2,1e-05,False,0.7837078651685391
,best,100,1,0.30000000000000004,0.5,40,1e-05,False,0.7837078651685391
,random,2,1,0.1,10,20,1e-07,True,0.7837078651685391
2,random,10,1,0.0,0.5,2,1e-07,True,0.7837078651685391
10,best,10,1,0.30000000000000004,0.5,,0.0,True,0.7837078651685391
2,best,100,100,0.1,0.5,20,1e-06,False,0.7837078651685391
2,best,10,100,0.30000000000000004,0.5,20,0.0,True,0.7837078651685391
2,random,10,100,0.1,,20,1e-05,True,0.7837078651685391
,best,100,100,0.0,0.5,,1e-05,False,0.7837078651685391
50,random,100,10,0.30000000000000004,,20,0.0,False,0.7837078651685391
50,random,10,1,0.1,10,2,1e-07,True,0.7837078651685391
50,best,2,100,0.0,5,,1e-06,True,0.7837078651685391
,random,2,10,0.1,,20,0.0,True,0.7837078651685391
,best,2,1,0.30000000000000004,0.5,2,1e-07,False,0.7837078651685391
20,random,10,1,0.0,0.5,2,1e-05,False,0.7837078651685391
20,best,10,1,0.30000000000000004,5,20,1e-06,True,0.7837078651685391
2,random,100,100,0.1,,20,1e-05,False,0.7837078651685391
2,best,10,100,0.1,5,40,1e-07,True,0.7837078651685391
,random,2,1,0.30000000000000004,10,2,1e-05,True,0.7837078651685391
,random,100,10,0.1,,2,1e-07,False,0.7837078651685391
10,random,10,100,0.0,,,1e-06,False,0.7837078651685391
50,best,2,10,0.1,0.5,2,0.0,False,0.7837078651685391
,random,100,1,0.1,0.8,,1e-06,True,0.7837078651685391
20,random,2,1,0.1,0.8,2,1e-05,True,0.7837078651685391
50,best,2,10,0.30000000000000004,5,20,1e-05,True,0.7837078651685391
2,random,100,10,0.30000000000000004,0.5,20,1e-05,True,0.7837078651685391
,best,2,1,0.30000000000000004,5,40,0.0,False,0.7837078651685391
20,best,10,10,0.30000000000000004,5,2,0.0,True,0.7837078651685391
10,random,2,10,0.30000000000000004,0.8,,0.0,True,0.7837078651685391
2,best,10,100,0.30000000000000004,5,2,1e-07,True,0.7837078651685391
10,random,100,100,0.1,10,,1e-06,True,0.7837078651685391
,best,2,100,0.30000000000000004,5,,1e-05,True,0.7837078651685391
2,random,10,10,0.30000000000000004,10,2,1e-06,True,0.7837078651685391
50,random,2,1,0.30000000000000004,,,1e-06,False,0.7837078651685391
50,random,100,100,0.30000000000000004,0.5,,1e-06,False,0.7837078651685391
,random,10,1,0.30000000000000004,0.5,40,1e-05,False,0.7837078651685391
20,random,100,10,0.1,10,40,0.0,True,0.7837078651685391
,best,2,10,0.1,0.5,2,0.0,True,0.7837078651685391
20,best,10,100,0.30000000000000004,0.5,,1e-07,False,0.7837078651685391
2,random,2,100,0.30000000000000004,0.8,40,1e-05,True,0.7837078651685391
10,best,2,1,0.30000000000000004,5,,1e-06,True,0.7837078651685391
50,best,100,1,0.1,0.5,2,1e-05,False,0.7837078651685391
,random,2,10,0.0,0.5,2,1e-05,False,0.7837078651685391
,random,2,100,0.30000000000000004,10,,1e-07,True,0.7837078651685391
2,best,2,1,0.1,5,,0.0,False,0.7837078651685391
50,best,10,10,0.30000000000000004,5,2,1e-05,True,0.7837078651685391
2,random,2,100,0.30000000000000004,0.8,2,0.0,False,0.7837078651685391
10,random,100,100,0.1,0.8,40,0.0,True,0.7837078651685391
10,random,10,10,0.30000000000000004,10,,1e-06,False,0.7837078651685391
50,random,2,10,0.30000000000000004,0.8,,0.0,False,0.7837078651685391
50,random,100,100,0.30000000000000004,10,2,1e-05,False,0.7837078651685391
10,random,10,1,0.30000000000000004,10,20,1e-06,False,0.7837078651685391
2,random,2,100,0.0,,20,0.0,False,0.7837078651685391
,random,10,10,0.30000000000000004,,20,1e-05,False,0.7837078651685391
,random,2,10,0.30000000000000004,10,20,1e-05,True,0.7837078651685391
,random,100,1,0.30000000000000004,10,,0.0,False,0.7837078651685391
20,best,100,100,0.1,5,2,1e-06,False,0.7837078651685391
20,random,100,1,0.30000000000000004,10,20,1e-05,True,0.7837078651685391
20,best,100,1,0.30000000000000004,5,,1e-07,False,0.7837078651685391
,random,2,1,0.30000000000000004,,20,1e-07,True,0.7837078651685391
10,random,10,100,0.30000000000000004,10,20,1e-06,True,0.7837078651685391
,best,100,1,0.30000000000000004,0.5,,1e-07,False,0.7837078651685391
,best,10,1,0.30000000000000004,0.5,2,1e-06,True,0.7837078651685391
50,random,2,100,0.0,0.5,20,1e-05,False,0.7837078651685391
10,best,100,100,0.1,5,2,0.0,False,0.7837078651685391
2,random,2,1,0.0,,40,1e-05,False,0.7837078651685391
20,random,10,100,0.0,,40,1e-06,True,0.7837078651685391
50,random,100,100,0.1,,20,1e-05,False,0.7837078651685391
2,random,10,10,0.0,0.8,20,0.0,False,0.7837078651685391
2,best,10,100,0.1,5,2,0.0,True,0.7837078651685391
10,random,2,10,0.30000000000000004,0.5,40,1e-07,True,0.7837078651685391
10,best,100,1,0.30000000000000004,0.5,,1e-05,False,0.7837078651685391
2,random,100,10,0.30000000000000004,,20,1e-07,False,0.7837078651685391
2,best,100,100,0.1,0.5,40,1e-05,False,0.7837078651685391
20,random,100,1,0.30000000000000004,10,,1e-07,True,0.7837078651685391
2,random,100,100,0.30000000000000004,10,20,1e-07,True,0.7837078651685391
2,random,2,1,0.30000000000000004,,40,1e-07,True,0.7837078651685391
10,random,100,1,0.1,0.5,,1e-07,False,0.7837078651685391
2,random,100,100,0.1,0.5,20,1e-07,True,0.7837078651685391
20,random,10,10,0.1,,40,1e-05,True,0.7837078651685391
50,best,2,10,0.1,5,40,1e-06,True,0.7837078651685391
50,random,10,1,0.0,0.8,2,1e-07,False,0.7837078651685391
20,random,10,1,0.30000000000000004,,,1e-06,True,0.7837078651685391
10,random,2,1,0.0,,2,1e-05,True,0.7837078651685391
2,best,100,100,0.30000000000000004,0.5,20,1e-06,False,0.7837078651685391
2,random,10,10,0.0,10,2,1e-07,True,0.7837078651685391
10,random,2,100,0.0,10,2,0.0,True,0.7837078651685391
2,random,2,100,0.1,,20,1e-07,True,0.7837078651685391
,random,100,10,0.30000000000000004,,40,0.0,True,0.7837078651685391
50,random,10,10,0.30000000000000004,0.8,20,1e-06,True,0.7837078651685391
,best,2,1,0.30000000000000004,0.5,,1e-07,False,0.7837078651685391
,best,10,10,0.30000000000000004,0.5,,1e-06,True,0.7837078651685391
50,random,100,10,0.30000000000000004,0.8,2,1e-07,False,0.7837078651685391
10,random,100,10,0.1,0.8,20,0.0,True,0.7837078651685391
50,random,10,1,0.1,0.8,,0.0,True,0.7837078651685391
10,best,2,10,0.0,5,2,1e-06,False,0.7837078651685391
2,random,100,10,0.1,10,40,1e-07,True,0.7837078651685391
2,random,10,1,0.30000000000000004,,40,1e-07,False,0.7837078651685391
50,random,100,1,0.1,0.8,2,1e-06,True,0.7837078651685391
,random,100,10,0.30000000000000004,10,2,1e-07,False,0.7837078651685391
2,best,2,10,0.1,0.5,40,0.0,True,0.7837078651685391
20,random,100,100,0.30000000000000004,,,1e-05,True,0.7837078651685391
10,random,10,1,0.30000000000000004,10,40,1e-07,True,0.7837078651685391
20,random,100,1,0.1,0.5,,1e-07,True,0.7837078651685391
,random,100,100,0.30000000000000004,,20,1e-06,False,0.7837078651685391
10,random,10,100,0.0,,20,0.0,False,0.7837078651685391
,best,100,100,0.1,5,20,1e-07,True,0.7837078651685391
2,best,100,10,0.30000000000000004,0.5,20,1e-06,False,0.7837078651685391
20,random,100,100,0.0,,40,1e-07,True,0.7837078651685391
20,best,2,100,0.30000000000000004,5,2,1e-06,False,0.7837078651685391
20,random,100,100,0.30000000000000004,,,1e-07,False,0.7837078651685391
,best,2,100,0.1,5,40,1e-05,False,0.7837078651685391
20,best,2,100,0.0,5,2,1e-07,True,0.7837078651685391
2,random,10,10,0.1,0.8,,1e-05,True,0.7837078651685391
50,random,2,10,0.0,10,2,1e-05,True,0.7837078651685391
,random,100,100,0.30000000000000004,0.8,,1e-06,True,0.7837078651685391
10,random,10,100,0.30000000000000004,10,20,1e-06,False,0.7837078651685391
2,best,10,1,0.1,5,2,1e-07,True,0.7837078651685391
10,random,10,100,0.0,10,2,1e-06,True,0.7837078651685391
10,best,10,100,0.1,0.5,2,1e-07,False,0.7837078651685391
,best,10,100,0.30000000000000004,5,,1e-05,False,0.7837078651685391
20,random,10,10,0.1,0.5,,1e-06,True,0.7837078651685391
20,random,10,100,0.1,,20,1e-05,False,0.7837078651685391
20,random,100,1,0.1,0.5,2,1e-06,False,0.7837078651685391
2,random,10,100,0.1,0.5,40,0.0,False,0.7837078651685391
,random,2,100,0.30000000000000004,0.8,20,0.0,False,0.7837078651685391
50,best,2,10,0.0,0.5,2,1e-06,False,0.7837078651685391
10,random,100,1,0.0,,2,1e-06,True,0.7837078651685391
,random,100,1,0.30000000000000004,,40,0.0,False,0.7837078651685391
20,random,10,100,0.1,10,40,1e-06,True,0.7837078651685391
50,random,10,1,0.30000000000000004,0.8,,1e-05,False,0.7837078651685391
20,random,2,100,0.0,0.8,,1e-05,False,0.7837078651685391
,best,2,100,0.1,5,20,0.0,False,0.7837078651685391
20,best,100,100,0.30000000000000004,0.5,40,1e-05,True,0.7837078651685391
20,random,100,10,0.1,,2,1e-06,True,0.7837078651685391
10,best,10,1,0.30000000000000004,5,,1e-07,False,0.7837078651685391
50,random,100,100,0.0,0.5,,0.0,False,0.7837078651685391
2,best,2,100,0.1,5,2,1e-05,False,0.7837078651685391
20,random,100,1,0.30000000000000004,,2,1e-07,True,0.7837078651685391
50,random,10,100,0.0,10,40,0.0,True,0.7837078651685391
2,random,100,100,0.1,0.8,,0.0,False,0.7837078651685391
50,random,2,1,0.30000000000000004,10,2,1e-05,True,0.7837078651685391
,random,2,100,0.1,,40,0.0,True,0.7837078651685391
2,best,10,1,0.1,5,40,1e-06,False,0.7837078651685391
50,best,100,100,0.1,5,2,1e-05,False,0.7837078651685391
50,random,2,10,0.1,0.5,,1e-07,False,0.7837078651685391
,best,2,100,0.1,5,40,0.0,False,0.7837078651685391
,random,10,100,0.0,,20,0.0,True,0.7837078651685391
